id,bank,chapter,source_ref,type,difficulty,topic,question,options,correct_option,correct_answer,explanation,source_quote,fact_id,variant_group,validation_status,correction
DAN10-0070,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:5",multiple_choice,expert,"varón de lino, oro de Ufaz y descripción corporal","Según PDF p.22, Daniel 10:5, en el pasaje sobre varón de lino, oro de Ufaz y descripción corporal, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «y ceñida su cintura con [DETALLE]»","[""y ceñida su cintura con rey del sur"", ""y ceñida su cintura con oro de Ufaz"", ""y ceñida su cintura con río de fuego"", ""y ceñida su cintura con rey del norte""]",1,y ceñida su cintura con oro de Ufaz,La opción correcta conserva el detalle «oro de Ufaz» tal como aparece en la fuente: «y ceñida su cintura con oro de Ufaz».,y ceñida su cintura con oro de Ufaz,DAN10-V5-F01,DAN10-V5-F01-VARIANTS,verified,
DAN10-0071,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:6",true_false,expert,"varón de lino, oro de Ufaz y descripción corporal","Según PDF p.22, Daniel 10:6, en el pasaje sobre varón de lino, oro de Ufaz y descripción corporal, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Su cuerpo era como de berilo, su rostro parecía un ⟦conflicto⟧, sus ojos como antorchas de fuego, sus brazos y sus pies como de color de bronce bruñido, y el sonido de sus palabras como el estruendo de una multitud.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «relámpago». La corrección exacta es: «Su cuerpo era como de berilo, su rostro parecía un relámpago, sus ojos como antorchas de fuego, sus brazos y sus pies como de color de bronce bruñido, y el sonido de sus palabras como el estruendo de una multitud.»","berilo, su rostro parecía un relámpago, sus ojos como antorchas de fuego, sus",DAN10-V6-F01,DAN10-V6-F01-VARIANTS,verified,"Su cuerpo era como de berilo, su rostro parecía un relámpago, sus ojos como antorchas de fuego, sus brazos y sus pies como de color de bronce bruñido, y el sonido de sus palabras como el estruendo de una multitud."
DAN10-0072,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:7",multiple_choice,hard,acompañantes y caída de Daniel,"Según PDF p.22, Daniel 10:7, en el pasaje sobre acompañantes y caída de Daniel, ¿Qué opción restituye con precisión la relación descrita? Marco: «temor y huyeron y se [DETALLE]»","[""temor y huyeron y se abandonaron"", ""temor y huyeron y se asombraron"", ""temor y huyeron y se escondieron"", ""temor y huyeron y se conocieron""]",2,temor y huyeron y se escondieron,La opción correcta conserva el detalle «escondieron» tal como aparece en la fuente: «temor y huyeron y se escondieron».,temor y huyeron y se escondieron,DAN10-V7-F02,DAN10-V7-F02-VARIANTS,verified,
DAN10-0073,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:8",fill_blank,hard,acompañantes y caída de Daniel,"Según PDF p.22, Daniel 10:8, en el pasaje sobre acompañantes y caída de Daniel, complete la formulación del PDF: «Quedé, pues, yo solo ante esta gran visión, pero no quedaron fuerzas en mí, antes bien, mis fuerzas se _____ en desfallecimiento, pues me abandonaron totalmente.»","[""cambiaron"", ""asombraron"", ""conocieron"", ""cumplieron""]",0,cambiaron,"El PDF emplea la expresión «cambiaron» en este contexto: «antes bien, mis fuerzas se cambiaron en desfallecimiento, pues me abandonaron totalmente».","antes bien, mis fuerzas se cambiaron en desfallecimiento, pues me abandonaron totalmente",DAN10-V8-F01,DAN10-V8-F01-VARIANTS,verified,
DAN10-0074,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:9",true_false,easy,acompañantes y caída de Daniel,"Según PDF p.22, Daniel 10:9, en el pasaje sobre acompañantes y caída de Daniel, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Pero oí el ⟦sonido⟧ de sus palabras»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «Pero oí el sonido de sus palabras».,Pero oí el sonido de sus palabras,DAN10-V9-F01,DAN10-V9-F01-VARIANTS,verified,
DAN10-0075,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:10",fill_blank,hard,"primer día, príncipe de Persia, Miguel y últimos días","Según PDF p.22, Daniel 10:10, en el pasaje sobre primer día, príncipe de Persia, Miguel y últimos días, complete la formulación del PDF: «Y una mano me tocó e hizo que me _____ sobre mis rodillas y sobre las palmas de mis manos.»","[""elevará"", ""pusiera"", ""entrará"", ""hablará""]",1,pusiera,El PDF emplea la expresión «pusiera» en este contexto: «tocó e hizo que me pusiera sobre mis rodillas y sobre las palmas».,tocó e hizo que me pusiera sobre mis rodillas y sobre las palmas,DAN10-V10-F01,DAN10-V10-F01-VARIANTS,verified,
DAN10-0076,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:11",multiple_choice,expert,"primer día, príncipe de Persia, Miguel y últimos días","Según PDF p.22, Daniel 10:11, en el pasaje sobre primer día, príncipe de Persia, Miguel y últimos días, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «Me dijo: “Daniel, varón [DETALLE], está atento a las palabras que he»","[""Me dijo: “Daniel, varón gran mar, está atento a las palabras que he"", ""Me dijo: “Daniel, varón pacto santo, está atento a las palabras que he"", ""Me dijo: “Daniel, varón reino eterno, está atento a las palabras que he"", ""Me dijo: “Daniel, varón muy amado, está atento a las palabras que he""]",3,"Me dijo: “Daniel, varón muy amado, está atento a las palabras que he","La opción correcta conserva el detalle «muy amado» tal como aparece en la fuente: «Me dijo: “Daniel, varón muy amado, está atento a las palabras que he».","Me dijo: “Daniel, varón muy amado, está atento a las palabras que he",DAN10-V11-F01,DAN10-V11-F01-VARIANTS,verified,
DAN10-0077,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:12",true_false,expert,"primer día, príncipe de Persia, Miguel y últimos días","Según PDF p.22, Daniel 10:12, en el pasaje sobre primer día, príncipe de Persia, Miguel y últimos días, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Entonces me dijo: “Daniel, no temas, porque desde el primer día que ⟦asombraron⟧ tu corazón a entender y a humillarte en la presencia de tu Dios, fueron oídas tus palabras»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «dispusiste». La corrección exacta es: «Entonces me dijo: “Daniel, no temas, porque desde el primer día que dispusiste tu corazón a entender y a humillarte en la presencia de tu Dios, fueron oídas tus palabras»",desde el primer día que dispusiste tu corazón a entender y a humillarte,DAN10-V12-F01,DAN10-V12-F01-VARIANTS,verified,"Entonces me dijo: “Daniel, no temas, porque desde el primer día que dispusiste tu corazón a entender y a humillarte en la presencia de tu Dios, fueron oídas tus palabras"
DAN10-0078,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:13",fill_blank,expert,"primer día, príncipe de Persia, Miguel y últimos días","Según PDF p.22, Daniel 10:13, en el pasaje sobre primer día, príncipe de Persia, Miguel y últimos días, complete la formulación del PDF: «Mas el _____ se me opuso durante veintiún días»","[""tiempo, tiempos y medio tiempo"", ""Príncipe de los príncipes"", ""príncipe del reino de Persia"", ""dios de las fortalezas""]",2,príncipe del reino de Persia,El PDF emplea la expresión «príncipe del reino de Persia» en este contexto: «Mas el príncipe del reino de Persia se me opuso durante veintiún días».,Mas el príncipe del reino de Persia se me opuso durante veintiún días,DAN10-V13-F01,DAN10-V13-F01-VARIANTS,verified,
DAN10-0079,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:14",multiple_choice,hard,"primer día, príncipe de Persia, Miguel y últimos días","Según PDF p.22, Daniel 10:14, en el pasaje sobre primer día, príncipe de Persia, Miguel y últimos días, ¿Qué opción restituye con precisión la relación descrita? Marco: «saber lo que ha de [DETALLE] a tu pueblo en los últimos días»","[""saber lo que ha de sucederle a tu pueblo en los últimos días"", ""saber lo que ha de acercarse a tu pueblo en los últimos días"", ""saber lo que ha de cumplirse a tu pueblo en los últimos días"", ""saber lo que ha de enfrentar a tu pueblo en los últimos días""]",0,saber lo que ha de sucederle a tu pueblo en los últimos días,La opción correcta conserva el detalle «sucederle» tal como aparece en la fuente: «saber lo que ha de sucederle a tu pueblo en los últimos días».,saber lo que ha de sucederle a tu pueblo en los últimos días,DAN10-V14-F01,DAN10-V14-F01-VARIANTS,verified,
DAN10-0080,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:15",true_false,hard,"labios, dolores, fuerzas, paz y ánimo","Según PDF p.22, Daniel 10:15, en el pasaje sobre labios, dolores, fuerzas, paz y ánimo, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Mientras me decía estas palabras, yo tenía los ojos puestos en tierra y había ⟦arrancadas⟧.»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «enmudecido». La corrección exacta es: «Mientras me decía estas palabras, yo tenía los ojos puestos en tierra y había enmudecido.»",puestos en tierra y había enmudecido,DAN10-V15-F01,DAN10-V15-F01-VARIANTS,verified,"Mientras me decía estas palabras, yo tenía los ojos puestos en tierra y había enmudecido."
DAN10-0081,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:16",fill_blank,expert,"labios, dolores, fuerzas, paz y ánimo","Según PDF p.22, Daniel 10:16, en el pasaje sobre labios, dolores, fuerzas, paz y ánimo, complete la formulación del PDF: «Pero uno con semejanza de _____ tocó mis labios.»","[""tiempo del fin"", ""Anciano de días"", ""rey del norte"", ""hijo de hombre""]",3,hijo de hombre,El PDF emplea la expresión «hijo de hombre» en este contexto: «Pero uno con semejanza de hijo de hombre tocó mis labios».,Pero uno con semejanza de hijo de hombre tocó mis labios,DAN10-V16-F01,DAN10-V16-F01-VARIANTS,verified,
DAN10-0082,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:17",multiple_choice,medium,"labios, dolores, fuerzas, paz y ánimo","Según PDF p.22, Daniel 10:17, en el pasaje sobre labios, dolores, fuerzas, paz y ánimo, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «Cómo, pues, [DETALLE] el siervo de mi señor hablar con»","[""Cómo, pues, ahora el siervo de mi señor hablar con"", ""Cómo, pues, podrá el siervo de mi señor hablar con"", ""Cómo, pues, causa el siervo de mi señor hablar con"", ""Cómo, pues, cerca el siervo de mi señor hablar con""]",1,"Cómo, pues, podrá el siervo de mi señor hablar con","La opción correcta conserva el detalle «podrá» tal como aparece en la fuente: «Cómo, pues, podrá el siervo de mi señor hablar con».","Cómo, pues, podrá el siervo de mi señor hablar con",DAN10-V17-F01,DAN10-V17-F01-VARIANTS,verified,
DAN10-0083,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:18",true_false,easy,"labios, dolores, fuerzas, paz y ánimo","Según PDF p.22, Daniel 10:18, en el pasaje sobre labios, dolores, fuerzas, paz y ánimo, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Aquel que tenía ⟦semejanza⟧ de hombre me tocó otra vez, me fortaleció»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «Aquel que tenía semejanza de hombre me tocó otra vez, me».","Aquel que tenía semejanza de hombre me tocó otra vez, me",DAN10-V18-F01,DAN10-V18-F01-VARIANTS,verified,
DAN10-0084,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:19",fill_blank,hard,"labios, dolores, fuerzas, paz y ánimo","Según PDF p.22, Daniel 10:19, en el pasaje sobre labios, dolores, fuerzas, paz y ánimo, complete la formulación del PDF: «y me dijo: “_____, no temas»","[""Muy amado"", ""gran mar"", ""pacto santo"", ""reino eterno""]",0,Muy amado,"El PDF emplea la expresión «Muy amado» en este contexto: «y me dijo: “Muy amado, no temas».","y me dijo: “Muy amado, no temas",DAN10-V19-F01,DAN10-V19-F01-VARIANTS,verified,
DAN10-0085,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:20",multiple_choice,easy,Grecia y libro de la verdad,"Según PDF p.22, Daniel 10:20, en el pasaje sobre Grecia y libro de la verdad, ¿Qué expresión completa correctamente el detalle señalado? Marco: «Él me dijo: “¿[DETALLE] por qué he venido a ti»","[""Él me dijo: “¿actos por qué he venido a ti"", ""Él me dijo: “¿cosas por qué he venido a ti"", ""Él me dijo: “¿Sabes por qué he venido a ti"", ""Él me dijo: “¿otros por qué he venido a ti""]",2,Él me dijo: “¿Sabes por qué he venido a ti,La opción correcta conserva el detalle «Sabes» tal como aparece en la fuente: «Él me dijo: “¿Sabes por qué he venido a ti».,Él me dijo: “¿Sabes por qué he venido a ti,DAN10-V20-F01,DAN10-V20-F01-VARIANTS,verified,
DAN10-0086,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:21",true_false,expert,Grecia y libro de la verdad,"Según PDF p.22, Daniel 10:21, en el pasaje sobre Grecia y libro de la verdad, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Pero yo te declararé lo que está escrito en el ⟦libro de la verdad⟧: nadie me ayuda contra ellos, sino Miguel vuestro príncipe.”»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «que está escrito en el libro de la verdad: nadie me ayuda contra ellos, sino Miguel».","que está escrito en el libro de la verdad: nadie me ayuda contra ellos, sino Miguel",DAN10-V21-F01,DAN10-V21-F01-VARIANTS,verified,
DAN10-0087,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:1",fill_blank,hard,"tercer año de Ciro, conflicto y tres semanas","Según PDF p.22, Daniel 10:1, en el pasaje sobre tercer año de Ciro, conflicto y tres semanas, complete la formulación del PDF: «La palabra era _____ y el conflicto grande, pero él comprendió la palabra y tuvo inteligencia en la visión.»","[""apoderará"", ""verdadera"", ""aumentará"", ""cumplirán""]",1,verdadera,"El PDF emplea la expresión «verdadera» en este contexto: «La palabra era verdadera y el conflicto grande, pero él comprendió».","La palabra era verdadera y el conflicto grande, pero él comprendió",DAN10-V1-F07,DAN10-V1-F07-VARIANTS,verified,
DAN10-0088,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:2",multiple_choice,medium,"tercer año de Ciro, conflicto y tres semanas","Según PDF p.22, Daniel 10:2, en el pasaje sobre tercer año de Ciro, conflicto y tres semanas, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «En aquellos días yo, Daniel, [DETALLE] afligido por espacio de tres semanas»","[""En aquellos días yo, Daniel, cabrío afligido por espacio de tres semanas"", ""En aquellos días yo, Daniel, cierra afligido por espacio de tres semanas"", ""En aquellos días yo, Daniel, creció afligido por espacio de tres semanas"", ""En aquellos días yo, Daniel, estuve afligido por espacio de tres semanas""]",3,"En aquellos días yo, Daniel, estuve afligido por espacio de tres semanas","La opción correcta conserva el detalle «estuve» tal como aparece en la fuente: «En aquellos días yo, Daniel, estuve afligido por espacio de tres semanas».","En aquellos días yo, Daniel, estuve afligido por espacio de tres semanas",DAN10-V2-F02,DAN10-V2-F02-VARIANTS,verified,
DAN10-0089,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:3",true_false,hard,"tercer año de Ciro, conflicto y tres semanas","Según PDF p.22, Daniel 10:3, en el pasaje sobre tercer año de Ciro, conflicto y tres semanas, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «No comí manjar delicado, ni entró en mi boca carne ni vino, ni me ungí con perfume, hasta que se ⟦cumplieron⟧ las tres semanas.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «con perfume, hasta que se cumplieron las tres semanas».","con perfume, hasta que se cumplieron las tres semanas",DAN10-V3-F02,DAN10-V3-F02-VARIANTS,verified,
DAN10-0090,DANIEL7-12,DAN10,"PDF p.22, Daniel 10:4",fill_blank,easy,día y río Hidekel,"Según PDF p.22, Daniel 10:4, en el pasaje sobre día y río Hidekel, complete la formulación del PDF: «El día veinticuatro del _____ mes estaba yo a la orilla del gran río Hidekel.»","[""cuarto"", ""hombre"", ""primer"", ""rostro""]",2,primer,El PDF emplea la expresión «primer» en este contexto: «El día veinticuatro del primer mes estaba yo a la orilla del».,El día veinticuatro del primer mes estaba yo a la orilla del,DAN10-V4-F02,DAN10-V4-F02-VARIANTS,verified,
