id,bank,chapter,source_ref,type,difficulty,topic,question,options,correct_option,correct_answer,explanation,source_quote,fact_id,variant_group,validation_status,correction
PR43-0018,PR39-44,PR43,"PDF p.49, PR43, párrafo 1",multiple_choice,expert,"Daniel, reprensión y sentencia","Según PDF p.49, PR43, párrafo 1, en el pasaje sobre Daniel, reprensión y sentencia, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «su orgullo y del subsiguiente [DETALLE] que había expresado acerca del poder y»","[""su orgullo y del subsiguiente reconocimiento que había expresado acerca del poder y"", ""su orgullo y del subsiguiente misericordioso que había expresado acerca del poder y"", ""su orgullo y del subsiguiente encarcelamiento que había expresado acerca del poder y"", ""su orgullo y del subsiguiente establecimiento que había expresado acerca del poder y""]",0,su orgullo y del subsiguiente reconocimiento que había expresado acerca del poder y,La opción correcta conserva el detalle «reconocimiento» tal como aparece en la fuente: «su orgullo y del subsiguiente reconocimiento que había expresado acerca del poder y».,su orgullo y del subsiguiente reconocimiento que había expresado acerca del poder y,PR43-P049-F16,PR43-P049-F16-VARIANTS,verified,
PR43-0019,PR39-44,PR43,"PDF p.47, PR43, párrafo 1",true_false,hard,"Belsasar, Babilonia sitiada y banquete","Según PDF p.47, PR43, párrafo 1, en el pasaje sobre Belsasar, Babilonia sitiada y banquete, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Nabucodonosor había muerto, y Babilonia, antes “alabada por toda la tierra,” había pasado a ser ⟦acarreado⟧ por sus sucesores imprudentes»","[""Verdadero"", ""Falso""]",1,Falso,"La afirmación cambia «gobernada». La corrección exacta es: «Nabucodonosor había muerto, y Babilonia, antes “alabada por toda la tierra,” había pasado a ser gobernada por sus sucesores imprudentes»","tierra,” había pasado a ser gobernada por sus sucesores imprudentes",PR43-P047-F14,PR43-P047-F14-VARIANTS,verified,"Nabucodonosor había muerto, y Babilonia, antes “alabada por toda la tierra,” había pasado a ser gobernada por sus sucesores imprudentes"
PR43-0020,PR39-44,PR43,"PDF p.48, PR43, párrafo 1",fill_blank,medium,"Vigía invisible, escritura y reina madre","Según PDF p.48, PR43, párrafo 1, en el pasaje sobre Vigía invisible, escritura y reina madre, complete la formulación del PDF: «Como en visión panorámica _____ ante sus ojos los actos de su vida impía»","[""apoderaron"", ""entregaron"", ""rechazaron"", ""desfilaron""]",3,desfilaron,El PDF emplea la expresión «desfilaron» en este contexto: «Como en visión panorámica desfilaron ante sus ojos los actos de su».,Como en visión panorámica desfilaron ante sus ojos los actos de su,PR43-P048-F14,PR43-P048-F14-VARIANTS,verified,
PR43-0021,PR39-44,PR43,"PDF p.49, PR43, párrafo 1",multiple_choice,expert,"Daniel, reprensión y sentencia","Según PDF p.49, PR43, párrafo 1, en el pasaje sobre Daniel, reprensión y sentencia, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «del subsiguiente reconocimiento que había [DETALLE] acerca del poder y la misericordia del»","[""del subsiguiente reconocimiento que había acarreado acerca del poder y la misericordia del"", ""del subsiguiente reconocimiento que había expresado acerca del poder y la misericordia del"", ""del subsiguiente reconocimiento que había aprendido acerca del poder y la misericordia del"", ""del subsiguiente reconocimiento que había atribuído acerca del poder y la misericordia del""]",1,del subsiguiente reconocimiento que había expresado acerca del poder y la misericordia del,La opción correcta conserva el detalle «expresado» tal como aparece en la fuente: «del subsiguiente reconocimiento que había expresado acerca del poder y la misericordia del».,del subsiguiente reconocimiento que había expresado acerca del poder y la misericordia del,PR43-P049-F17,PR43-P049-F17-VARIANTS,verified,
PR43-0022,PR39-44,PR43,"PDF p.47, PR43, párrafo 1",true_false,medium,"Belsasar, Babilonia sitiada y banquete","Según PDF p.47, PR43, párrafo 1, en el pasaje sobre Belsasar, Babilonia sitiada y banquete, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Nabucodonosor había muerto, y Babilonia, antes “alabada por toda la tierra,” había pasado a ser gobernada por sus ⟦sucesores⟧ imprudentes»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «a ser gobernada por sus sucesores imprudentes».,a ser gobernada por sus sucesores imprudentes,PR43-P047-F15,PR43-P047-F15-VARIANTS,verified,
PR43-0023,PR39-44,PR43,"PDF p.48, PR43, párrafo 1",fill_blank,medium,"Vigía invisible, escritura y reina madre","Según PDF p.48, PR43, párrafo 1, en el pasaje sobre Vigía invisible, escritura y reina madre, complete la formulación del PDF: «les pareció estar _____ ante el tribunal del Dios eterno, cuyo poder acababan de desafiar.»","[""emplazados"", ""arrostrado"", ""blasfemado"", ""confirmado""]",0,emplazados,"El PDF emplea la expresión «emplazados» en este contexto: «les pareció estar emplazados ante el tribunal del Dios eterno, cuyo».","les pareció estar emplazados ante el tribunal del Dios eterno, cuyo",PR43-P048-F18,PR43-P048-F18-VARIANTS,verified,
PR43-0024,PR39-44,PR43,"PDF p.49, PR43, párrafo 1",multiple_choice,expert,"Daniel, reprensión y sentencia","Según PDF p.49, PR43, párrafo 1, en el pasaje sobre Daniel, reprensión y sentencia, ¿Cuál opción mantiene sin alterar el detalle y el orden de la fuente? Marco: «acerca del poder y la [DETALLE] del Dios de Israel»","[""acerca del poder y la amonestación del Dios de Israel"", ""acerca del poder y la aproximación del Dios de Israel"", ""acerca del poder y la misericordia del Dios de Israel"", ""acerca del poder y la complacencia del Dios de Israel""]",2,acerca del poder y la misericordia del Dios de Israel,La opción correcta conserva el detalle «misericordia» tal como aparece en la fuente: «acerca del poder y la misericordia del Dios de Israel».,acerca del poder y la misericordia del Dios de Israel,PR43-P049-F18,PR43-P049-F18-VARIANTS,verified,
PR43-0025,PR39-44,PR43,"PDF p.47, PR43, párrafo 1",true_false,medium,"Belsasar, Babilonia sitiada y banquete","Según PDF p.47, PR43, párrafo 1, en el pasaje sobre Belsasar, Babilonia sitiada y banquete, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Nabucodonosor había muerto, y Babilonia, antes “alabada por toda la tierra,” había pasado a ser gobernada por sus sucesores ⟦imprudentes⟧»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «ser gobernada por sus sucesores imprudentes».,ser gobernada por sus sucesores imprudentes,PR43-P047-F16,PR43-P047-F16-VARIANTS,verified,
PR43-0026,PR39-44,PR43,"PDF p.48, PR43, párrafo 1",fill_blank,hard,"Vigía invisible, escritura y reina madre","Según PDF p.48, PR43, párrafo 1, en el pasaje sobre Vigía invisible, escritura y reina madre, complete la formulación del PDF: «Donde tan sólo unos momentos antes habían _____ la hilaridad y los chistes blasfemos, se veían rostros pálidos y se oían gritos de miedo.»","[""concentrada"", ""prevalecido"", ""considerado"", ""desmenuzado""]",1,prevalecido,"El PDF emplea la expresión «prevalecido» en este contexto: «sólo unos momentos antes habían prevalecido la hilaridad y los chistes blasfemos, se».","sólo unos momentos antes habían prevalecido la hilaridad y los chistes blasfemos, se",PR43-P048-F26,PR43-P048-F26-VARIANTS,verified,
PR43-0027,PR39-44,PR43,"PDF p.49, PR43, párrafo 1",multiple_choice,medium,"Daniel, reprensión y sentencia","Según PDF p.49, PR43, párrafo 1, en el pasaje sobre Daniel, reprensión y sentencia, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «Después, en palabras audaces y [DETALLE], reprendió a Belsasar por su gran impiedad»","[""Después, en palabras audaces y blasfemos, reprendió a Belsasar por su gran impiedad"", ""Después, en palabras audaces y corruptos, reprendió a Belsasar por su gran impiedad"", ""Después, en palabras audaces y disolutos, reprendió a Belsasar por su gran impiedad"", ""Después, en palabras audaces y enfáticas, reprendió a Belsasar por su gran impiedad""]",3,"Después, en palabras audaces y enfáticas, reprendió a Belsasar por su gran impiedad","La opción correcta conserva el detalle «enfáticas» tal como aparece en la fuente: «Después, en palabras audaces y enfáticas, reprendió a Belsasar por su gran impiedad».","Después, en palabras audaces y enfáticas, reprendió a Belsasar por su gran impiedad",PR43-P049-F25,PR43-P049-F25-VARIANTS,verified,
PR43-0028,PR39-44,PR43,"PDF p.47, PR43, párrafo 1",true_false,medium,"Belsasar, Babilonia sitiada y banquete","Según PDF p.47, PR43, párrafo 1, en el pasaje sobre Belsasar, Babilonia sitiada y banquete, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «y el ⟦consejero⟧ era una disolución gradual pero segura.»","[""Verdadero"", ""Falso""]",1,Falso,La afirmación cambia «resultado». La corrección exacta es: «y el resultado era una disolución gradual pero segura.»,y el resultado era una disolución gradual pero segura,PR43-P047-F24,PR43-P047-F24-VARIANTS,verified,y el resultado era una disolución gradual pero segura.
PR43-0029,PR39-44,PR43,"PDF p.48, PR43, párrafo 1",fill_blank,medium,"Vigía invisible, escritura y reina madre","Según PDF p.48, PR43, párrafo 1, en el pasaje sobre Vigía invisible, escritura y reina madre, complete la formulación del PDF: «Donde tan sólo unos momentos antes habían prevalecido la _____ y los chistes blasfemos, se veían rostros pálidos y se oían gritos de miedo.»","[""adoración"", ""adorareis"", ""hilaridad"", ""autoridad""]",2,hilaridad,"El PDF emplea la expresión «hilaridad» en este contexto: «momentos antes habían prevalecido la hilaridad y los chistes blasfemos, se veían rostros».","momentos antes habían prevalecido la hilaridad y los chistes blasfemos, se veían rostros",PR43-P048-F27,PR43-P048-F27-VARIANTS,verified,
PR43-0030,PR39-44,PR43,"PDF p.49, PR43, párrafo 1",multiple_choice,medium,"Daniel, reprensión y sentencia","Según PDF p.49, PR43, párrafo 1, en el pasaje sobre Daniel, reprensión y sentencia, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «en palabras audaces y enfáticas, [DETALLE] a Belsasar por su gran impiedad»","[""en palabras audaces y enfáticas, reprendió a Belsasar por su gran impiedad"", ""en palabras audaces y enfáticas, abrumador a Belsasar por su gran impiedad"", ""en palabras audaces y enfáticas, aliviarla a Belsasar por su gran impiedad"", ""en palabras audaces y enfáticas, atestiguó a Belsasar por su gran impiedad""]",0,"en palabras audaces y enfáticas, reprendió a Belsasar por su gran impiedad","La opción correcta conserva el detalle «reprendió» tal como aparece en la fuente: «en palabras audaces y enfáticas, reprendió a Belsasar por su gran impiedad».","en palabras audaces y enfáticas, reprendió a Belsasar por su gran impiedad",PR43-P049-F26,PR43-P049-F26-VARIANTS,verified,
PR43-0031,PR39-44,PR43,"PDF p.47, PR43, párrafo 1",true_false,easy,"Belsasar, Babilonia sitiada y banquete","Según PDF p.47, PR43, párrafo 1, en el pasaje sobre Belsasar, Babilonia sitiada y banquete, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «y el resultado era una ⟦disolución⟧ gradual pero segura.»","[""Verdadero"", ""Falso""]",0,Verdadero,La afirmación coincide con el PDF: «y el resultado era una disolución gradual pero segura».,y el resultado era una disolución gradual pero segura,PR43-P047-F25,PR43-P047-F25-VARIANTS,verified,
PR43-0032,PR39-44,PR43,"PDF p.48, PR43, párrafo 1",fill_blank,medium,"Vigía invisible, escritura y reina madre","Según PDF p.48, PR43, párrafo 1, en el pasaje sobre Vigía invisible, escritura y reina madre, complete la formulación del PDF: «Donde tan sólo unos momentos antes habían prevalecido la hilaridad y los chistes _____, se veían rostros pálidos y se oían gritos de miedo.»","[""corruptos"", ""disolutos"", ""enfáticas"", ""blasfemos""]",3,blasfemos,"El PDF emplea la expresión «blasfemos» en este contexto: «la hilaridad y los chistes blasfemos, se veían rostros pálidos y se oían».","la hilaridad y los chistes blasfemos, se veían rostros pálidos y se oían",PR43-P048-F28,PR43-P048-F28-VARIANTS,verified,
PR43-0033,PR39-44,PR43,"PDF p.49, PR43, párrafo 1",multiple_choice,medium,"Daniel, reprensión y sentencia","Según PDF p.49, PR43, párrafo 1, en el pasaje sobre Daniel, reprensión y sentencia, ¿Cuál opción conserva el dato exacto de la fuente? Marco: «rey y le señaló las [DETALLE] que podría haber aprendido, pero que no»","[""rey y le señaló las potencias que podría haber aprendido, pero que no"", ""rey y le señaló las lecciones que podría haber aprendido, pero que no"", ""rey y le señaló las tinieblas que podría haber aprendido, pero que no"", ""rey y le señaló las exigencias que podría haber aprendido, pero que no""]",1,"rey y le señaló las lecciones que podría haber aprendido, pero que no","La opción correcta conserva el detalle «lecciones» tal como aparece en la fuente: «rey y le señaló las lecciones que podría haber aprendido, pero que no».","rey y le señaló las lecciones que podría haber aprendido, pero que no",PR43-P049-F32,PR43-P049-F32-VARIANTS,verified,
PR43-0034,PR39-44,PR43,"PDF p.47, PR43, párrafo 2",true_false,medium,"Belsasar, Babilonia sitiada y banquete","Según PDF p.47, PR43, párrafo 2, en el pasaje sobre Belsasar, Babilonia sitiada y banquete, determine si el detalle entre corchetes hace verdadera o falsa esta afirmación: «Debido a la ⟦insensatez⟧ y debilidad de Belsasar, nieto de Nabucodonosor, la orgullosa Babilonia iba a caer pronto.»","[""Verdadero"", ""Falso""]",0,Verdadero,"La afirmación coincide con el PDF: «Debido a la insensatez y debilidad de Belsasar, nieto de Nabucodonosor».","Debido a la insensatez y debilidad de Belsasar, nieto de Nabucodonosor",PR43-P047-F28,PR43-P047-F28-VARIANTS,verified,
PR43-0035,PR39-44,PR43,"PDF p.48, PR43, párrafo 1",fill_blank,easy,"Vigía invisible, escritura y reina madre","Según PDF p.48, PR43, párrafo 1, en el pasaje sobre Vigía invisible, escritura y reina madre, complete la formulación del PDF: «Cuando Dios infunde miedo en los hombres, no pueden ocultar la _____ de su terror.»","[""intensidad"", ""apariencia"", ""casualidad"", ""cautividad""]",0,intensidad,"El PDF emplea la expresión «intensidad» en este contexto: «hombres, no pueden ocultar la intensidad de su terror».","hombres, no pueden ocultar la intensidad de su terror",PR43-P048-F38,PR43-P048-F38-VARIANTS,verified,
