id,fact_id,variant_id,template_id,bank,chapter,verse_or_page,source_span,type,difficulty,topic,context_anchor,question,options,correct_option,correct_answer,accepted_answers,answer_mode,explanation,why_distractors_fail,source_quote,trap_type,blind_final_pool,validation_status,incorrect_detail,correction
PR44-0543,PR44-P057-S06-02-F01,PR44-P057-S06-02-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR44,"57, PR44, párrafo 6",En el foso de los leones Daniel fué el mismo que cuando actuaba delante del rey como presidente de los ministros de estado y como profeta del Altísimo.,fill_blank,hard,"liberación, acusadores y proclamación de Darío",En el foso de los leones Daniel fué el mismo que cuando actuaba delante,"Según 57, PR44, párrafo 6, en la escena sobre liberación, acusadores y proclamación de Darío, complete con la expresión exacta del PDF: «En el foso de los leones Daniel fué el mismo que cuando actuaba delante del rey como presidente de los ministros de estado y como profeta del _____.»","[""Israel"", ""Altísimo"", ""Babilonia"", ""Nabucodonosor""]",1,Altísimo,"[""Altísimo""]",exact_text,La expresión omitida es «Altísimo»; el respaldo breve dice: «estado y como profeta del Altísimo».,"{""Israel"": ""«Israel» procede de 38, PR41, párrafo 5, no del espacio exacto solicitado."", ""Babilonia"": ""«Babilonia» procede de 38, PR41, párrafo 5, no del espacio exacto solicitado."", ""Nabucodonosor"": ""«Nabucodonosor» procede de 39, PR41, párrafo 1, no del espacio exacto solicitado.""}",estado y como profeta del Altísimo,close_detail,False,verified,,
PR44-0544,PR44-P057-S06-03-F01,PR44-P057-S06-03-F01-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR44,"57, PR44, párrafo 6","Un hombre cuyo corazón se apoya en Dios será en la hora de su prueba el mismo que en la prosperidad, cuando sobre él resplandece la luz y el favor de Dios y de los hombres.",true_false,medium,"liberación, acusadores y proclamación de Darío",Un hombre cuyo corazón se apoya en Dios será en la hora de su,"Según 57, PR44, párrafo 6, en la escena sobre liberación, acusadores y proclamación de Darío, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «negocio se me». Afirmación: «Un ⟦negocio se me⟧ se apoya en Dios será en la hora de su prueba el mismo que en la prosperidad, cuando sobre él resplandece la luz y el favor de Dios y de los hombres.»","[""Verdadero"", ""Falso""]",1,Falso,"[""Falso""]",exact_text,"Solo se alteró «hombre cuyo corazón» por «negocio se me». La corrección exacta es: «Un hombre cuyo corazón se apoya en Dios será en la hora de su prueba el mismo que en la prosperidad, cuando sobre él resplandece la luz y el favor de Dios y de los hombres.»","{""Verdadero"": ""El pasaje dice «hombre cuyo corazón», no «negocio se me».""}",Un hombre cuyo corazón se apoya en Dios será en la,close_detail,False,verified,negocio se me,"Un hombre cuyo corazón se apoya en Dios será en la hora de su prueba el mismo que en la prosperidad, cuando sobre él resplandece la luz y el favor de Dios y de los hombres."
PR44-0545,PR44-P057-S06-04-F01,PR44-P057-S06-04-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR44,"57, PR44, párrafo 6",La fe extiende la mano hacia lo invisible y se ase de las realidades eternas.,fill_blank,hard,"liberación, acusadores y proclamación de Darío",La fe extiende la mano hacia lo invisible y se ase de las realidades,"Según 57, PR44, párrafo 6, en la escena sobre liberación, acusadores y proclamación de Darío, complete con la expresión exacta del PDF: «La fe _____ hacia lo invisible y se ase de las realidades eternas.»","[""mostráis el sueño"", ""vuestras casas serán"", ""extiende la mano"", ""mostrareis el sueño""]",2,extiende la mano,"[""extiende la mano""]",exact_text,La expresión omitida es «extiende la mano»; el respaldo breve dice: «La fe extiende la mano hacia lo invisible y se ase de».,"{""mostráis el sueño"": ""«mostráis el sueño» procede de 33, PR40, párrafo 4, no del espacio exacto solicitado."", ""vuestras casas serán"": ""«vuestras casas serán» procede de 33, PR40, párrafo 4, no del espacio exacto solicitado."", ""mostrareis el sueño"": ""«mostrareis el sueño» procede de 33, PR40, párrafo 4, no del espacio exacto solicitado.""}",La fe extiende la mano hacia lo invisible y se ase de,close_detail,False,verified,,
PR44-0546,PR44-P057-S07-01-F01,PR44-P057-S07-01-F01-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR44,"57, PR44, párrafo 7",El cielo está muy cerca de aquellos que sufren por causa de la justicia.,true_false,expert,"liberación, acusadores y proclamación de Darío",El cielo está muy cerca de aquellos que sufren por causa de la justicia,"Según 57, PR44, párrafo 7, en la escena sobre liberación, acusadores y proclamación de Darío, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «está muy cerca». Afirmación: «El cielo ⟦está muy cerca⟧ de aquellos que sufren por causa de la justicia.»","[""Verdadero"", ""Falso""]",0,Verdadero,"[""Verdadero""]",exact_text,El detalle marcado coincide con el PDF: «El cielo está muy cerca de aquellos que sufren por causa de».,"{""Falso"": ""El detalle marcado reproduce la fuente sin alteración.""}",El cielo está muy cerca de aquellos que sufren por causa de,close_detail,False,verified,,
PR44-0547,PR44-P057-S07-02-F01,PR44-P057-S07-02-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR44,"57, PR44, párrafo 7",Cristo identifica sus intereses con los de su pueblo fiel,fill_blank,hard,"liberación, acusadores y proclamación de Darío",Cristo identifica sus intereses con los de su pueblo fiel,"Según 57, PR44, párrafo 7, en la escena sobre liberación, acusadores y proclamación de Darío, complete con la expresión exacta del PDF: «Cristo _____ con los de su pueblo fiel»","[""estudio de esas"", ""Entenderán los entendidos"", ""últimos días"", ""identifica sus intereses""]",3,identifica sus intereses,"[""identifica sus intereses""]",exact_text,La expresión omitida es «identifica sus intereses»; el respaldo breve dice: «Cristo identifica sus intereses con los de su pueblo fiel».,"{""estudio de esas"": ""«estudio de esas» procede de 58, PR44, párrafo 3, no del espacio exacto solicitado."", ""Entenderán los entendidos"": ""«Entenderán los entendidos» procede de 58, PR44, párrafo 3, no del espacio exacto solicitado."", ""últimos días"": ""«últimos días» procede de 58, PR44, párrafo 3, no del espacio exacto solicitado.""}",Cristo identifica sus intereses con los de su pueblo fiel,close_detail,False,verified,,
PR44-0548,PR44-P057-S07-03-F01,PR44-P057-S07-03-F01-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR44,"57, PR44, párrafo 7",sufre en la persona de sus santos,true_false,medium,"liberación, acusadores y proclamación de Darío",sufre en la persona de sus santos,"Según 57, PR44, párrafo 7, en la escena sobre liberación, acusadores y proclamación de Darío, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «esplendor». Afirmación: «sufre en la ⟦esplendor⟧ de sus santos»","[""Verdadero"", ""Falso""]",1,Falso,"[""Falso""]",exact_text,Solo se alteró «persona» por «esplendor». La corrección exacta es: «sufre en la persona de sus santos»,"{""Verdadero"": ""El pasaje dice «persona», no «esplendor».""}",sufre en la persona de sus santos,close_detail,True,verified,esplendor,sufre en la persona de sus santos
PR44-0549,PR44-P057-S07-04-F01,PR44-P057-S07-04-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR44,"57, PR44, párrafo 7",y cualquiera que toque a sus escogidos le toca a él.,fill_blank,hard,"liberación, acusadores y proclamación de Darío",y cualquiera que toque a sus escogidos le toca a él,"Según 57, PR44, párrafo 7, en la escena sobre liberación, acusadores y proclamación de Darío, complete con la expresión exacta del PDF: «y _____ a sus escogidos le toca a él.»","[""cualquiera que toque"", ""rey el sueño"", ""mostraremos su declaración"", ""quienes había confiado""]",0,cualquiera que toque,"[""cualquiera que toque""]",exact_text,La expresión omitida es «cualquiera que toque»; el respaldo breve dice: «y cualquiera que toque a sus escogidos le toca a él».,"{""rey el sueño"": ""«rey el sueño» procede de 33, PR40, párrafo 5, no del espacio exacto solicitado."", ""mostraremos su declaración"": ""«mostraremos su declaración» procede de 33, PR40, párrafo 5, no del espacio exacto solicitado."", ""quienes había confiado"": ""«quienes había confiado» procede de 33, PR40, párrafo 6, no del espacio exacto solicitado.""}",y cualquiera que toque a sus escogidos le toca a él,close_detail,False,verified,,
PR44-0550,PR44-P057-S07-05-F01,PR44-P057-S07-05-F01-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR44,"57, PR44, párrafo 7","El poder que está cerca para librar del mal físico o de la angustia está también cerca para salvar del mal mayor, para hacer posible que el siervo de Dios mantenga su integridad en todas las circunstancias y triunfe por la gracia divina.",true_false,expert,"liberación, acusadores y proclamación de Darío",El poder que está cerca para librar del mal físico o de la angustia,"Según 57, PR44, párrafo 7, en la escena sobre liberación, acusadores y proclamación de Darío, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «poder que está». Afirmación: «El ⟦poder que está⟧ cerca para librar del mal físico o de la angustia está también cerca para salvar del mal mayor, para hacer posible que el siervo de Dios mantenga su integridad en todas las circunstancias y triunfe por la gracia divina.»","[""Verdadero"", ""Falso""]",0,Verdadero,"[""Verdadero""]",exact_text,El detalle marcado coincide con el PDF: «El poder que está cerca para librar del mal físico o».,"{""Falso"": ""El detalle marcado reproduce la fuente sin alteración.""}",El poder que está cerca para librar del mal físico o,close_detail,False,verified,,
PR44-0551,PR44-P057-S08-01-F01,PR44-P057-S08-01-F01-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR44,"57, PR44, párrafo 8","Lo experimentado por Daniel como estadista en los reinos de Babilonia y de Medo-Persia revela que un hombre de negocios no es necesariamente un maquinador que sigue una política de conveniencias, sino que puede ser un hombre instruído por Dios a cada paso.",fill_blank,hard,"liberación, acusadores y proclamación de Darío",Lo experimentado por Daniel como estadista en los reinos de Babilonia y de Medo-Persia,"Según 57, PR44, párrafo 8, en la escena sobre liberación, acusadores y proclamación de Darío, complete con la expresión exacta del PDF: «Lo experimentado por Daniel como estadista en los reinos de Babilonia y de _____ revela que un hombre de negocios no es necesariamente un maquinador que sigue una política de conveniencias, sino que puede ser un hombre instruído por Dios a cada paso.»","[""Daniel"", ""Medo-Persia"", ""Babilonia"", ""Judíos""]",1,Medo-Persia,"[""Medo-Persia""]",exact_text,La expresión omitida es «Medo-Persia»; el respaldo breve dice: «reinos de Babilonia y de Medo-Persia revela que un hombre de negocios no».,"{""Daniel"": ""«Daniel» procede de 39, PR41, párrafo 4, no del espacio exacto solicitado."", ""Babilonia"": ""«Babilonia» procede de 39, PR41, párrafo 4, no del espacio exacto solicitado."", ""Judíos"": ""«Judíos» procede de 39, PR41, párrafo 4, no del espacio exacto solicitado.""}",reinos de Babilonia y de Medo-Persia revela que un hombre de negocios no,close_detail,True,verified,,
PR44-0552,PR44-P058-S01-01-F01,PR44-P058-S01-01-F01-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR44,"58, PR44, párrafo 1",El cumplimiento estricto de los requerimientos del Cielo imparte bendiciones temporales tanto como espirituales.,true_false,medium,"Daniel como estadista, profeta y embajador",El cumplimiento estricto de los requerimientos del Cielo imparte bendiciones temporales tanto como espirituales,"Según 58, PR44, párrafo 1, en la escena sobre Daniel como estadista, profeta y embajador, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «Babilonia». Afirmación: «El cumplimiento estricto de los requerimientos del ⟦Babilonia⟧ imparte bendiciones temporales tanto como espirituales.»","[""Verdadero"", ""Falso""]",1,Falso,"[""Falso""]",exact_text,Solo se alteró «Cielo» por «Babilonia». La corrección exacta es: «El cumplimiento estricto de los requerimientos del Cielo imparte bendiciones temporales tanto como espirituales.»,"{""Verdadero"": ""El pasaje dice «Cielo», no «Babilonia».""}",estricto de los requerimientos del Cielo imparte bendiciones temporales tanto como espirituales,close_detail,False,verified,Babilonia,El cumplimiento estricto de los requerimientos del Cielo imparte bendiciones temporales tanto como espirituales.
PR44-0553,PR44-P058-S01-01-F02,PR44-P058-S01-01-F02-FILL-CONTEXT-V1-01,fill-context-v1,PR39-44,PR44,"58, PR44, párrafo 1",El cumplimiento estricto de los requerimientos del Cielo imparte bendiciones temporales tanto como espirituales.,fill_blank,hard,"Daniel como estadista, profeta y embajador",El cumplimiento estricto de los requerimientos del Cielo imparte bendiciones temporales tanto como espirituales,"Según 58, PR44, párrafo 1, en la escena sobre Daniel como estadista, profeta y embajador, complete con la expresión exacta del PDF: «El cumplimiento estricto de los requerimientos del Cielo _____ tanto como espirituales.»","[""valor las cosas"", ""cosas venideras"", ""imparte bendiciones temporales"", ""así las cosas""]",2,imparte bendiciones temporales,"[""imparte bendiciones temporales""]",exact_text,La expresión omitida es «imparte bendiciones temporales»; el respaldo breve dice: «de los requerimientos del Cielo imparte bendiciones temporales tanto como espirituales».,"{""valor las cosas"": ""«valor las cosas» procede de 59, PR44, párrafo 1, no del espacio exacto solicitado."", ""cosas venideras"": ""«cosas venideras» procede de 59, PR44, párrafo 1, no del espacio exacto solicitado."", ""así las cosas"": ""«así las cosas» procede de 59, PR44, párrafo 1, no del espacio exacto solicitado.""}",de los requerimientos del Cielo imparte bendiciones temporales tanto como espirituales,close_detail,False,verified,,
PR44-0554,PR44-P058-S01-01-F03,PR44-P058-S01-01-F03-TF-SINGLE-DETAIL-V1-01,tf-single-detail-v1,PR39-44,PR44,"58, PR44, párrafo 1",El cumplimiento estricto de los requerimientos del Cielo imparte bendiciones temporales tanto como espirituales.,true_false,expert,"Daniel como estadista, profeta y embajador",El cumplimiento estricto de los requerimientos del Cielo imparte bendiciones temporales tanto como espirituales,"Según 58, PR44, párrafo 1, en la escena sobre Daniel como estadista, profeta y embajador, determine si el detalle marcado conserva el texto de la fuente: Elemento bajo prueba: «tanto como espirituales». Afirmación: «El cumplimiento estricto de los requerimientos del Cielo imparte bendiciones temporales ⟦tanto como espirituales⟧.»","[""Verdadero"", ""Falso""]",0,Verdadero,"[""Verdadero""]",exact_text,El detalle marcado coincide con el PDF: «del Cielo imparte bendiciones temporales tanto como espirituales».,"{""Falso"": ""El detalle marcado reproduce la fuente sin alteración.""}",del Cielo imparte bendiciones temporales tanto como espirituales,close_detail,False,verified,,
