source_unit_id,work,chapter,verse_or_page,pdf_page,exact_quote,nearby_context,atomic_facts,atomic_fact_count,atomic_fact_records,current_question_ids,presentation_count,distinct_cognitive_operations,coverage_status,coverage_basis,coverage_scope,semantic_coverage_verified,explanation,historical_fact_ids,historical_fact_count,ocr_support,ocr_issue,context_boundary,review_flags,requires_visual_review,visual_review_status
PR42-P046-P003-S002,Profetas y Reyes,42,"PR42, p. 46, párrafo 3",46,"El que había desafiado al Dios del cielo y blasfemado contra él, reconocía ahora el poder del Altísimo, y procuraba fervorosamente promover el temor de Jehová y la felicidad de sus súbditos.","Anterior: El que fuera una vez un orgulloso monarca había llegado a ser humilde hijo de Dios; el gobernante tiránico e intolerante, era un rey sabio y compasivo. Posterior: Bajo la reprensión de Aquel que es Rey de reyes y Señor de señores, Nabucodonosor había aprendido por fin la lección que necesitan aprender todos los gobernantes, a saber que la verdadera grandeza consiste en ser verdaderamente buenos.","[""El que había desafiado al Dios del cielo y blasfemado contra él, reconocía ahora el poder del Altísimo, y procuraba fervorosamente promover el temor de Jehová y la felicidad de sus súbditos.""]",1,"[{""atomic_fact_id"": ""PR42-P046-P003-S002-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0058"", ""PR42-AUTH-0058-PV01"", ""PR42-V11-WAVE-076""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P003-S002"", ""semantic_coverage_verified"": false, ""text"": ""El que había desafiado al Dios del cielo y blasfemado contra él, reconocía ahora el poder del Altísimo, y procuraba fervorosamente promover el temor de Jehová y la felicidad de sus súbditos.""}]","[""PR42-AUTH-0058"", ""PR42-AUTH-0058-PV01"", ""PR42-V11-WAVE-076""]",3,"[""cause_consequence"", ""factual_recall""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 3 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
PR42-P046-P003-S003,Profetas y Reyes,42,"PR42, p. 46, párrafo 3",46,"Bajo la reprensión de Aquel que es Rey de reyes y Señor de señores, Nabucodonosor había aprendido por fin la lección que necesitan aprender todos los gobernantes, a saber que la verdadera grandeza consiste en ser verdaderamente buenos.","Anterior: El que había desafiado al Dios del cielo y blasfemado contra él, reconocía ahora el poder del Altísimo, y procuraba fervorosamente promover el temor de Jehová y la felicidad de sus súbditos. Posterior: Reconoció a Jehová como el Dios viviente, diciendo: “Ahora yo Nabucodonosor alabo, engrandezco y glorifico al Rey del cielo, porque todas sus obras son verdad, y sus caminos juicio; y humillar puede a los que andan con soberbia.”","[""Bajo la reprensión de Aquel que es Rey de reyes y Señor de señores, Nabucodonosor había aprendido por fin la lección que necesitan aprender todos los gobernantes, a saber que la verdadera grandeza consiste en ser verdaderamente buenos.""]",1,"[{""atomic_fact_id"": ""PR42-P046-P003-S003-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0059"", ""PR42-V11-WAVE-049"", ""PR42-V11-WAVE-077""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P003-S003"", ""semantic_coverage_verified"": false, ""text"": ""Bajo la reprensión de Aquel que es Rey de reyes y Señor de señores, Nabucodonosor había aprendido por fin la lección que necesitan aprender todos los gobernantes, a saber que la verdadera grandeza consiste en ser verdaderamente buenos.""}]","[""PR42-AUTH-0059"", ""PR42-V11-WAVE-049"", ""PR42-V11-WAVE-077""]",3,"[""identification"", ""principle""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 3 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
PR42-P046-P003-S004,Profetas y Reyes,42,"PR42, p. 46, párrafo 3",46,"Reconoció a Jehová como el Dios viviente, diciendo: “Ahora yo Nabucodonosor alabo, engrandezco y glorifico al Rey del cielo, porque todas sus obras son verdad, y sus caminos juicio; y humillar puede a los que andan con soberbia.”","Anterior: Bajo la reprensión de Aquel que es Rey de reyes y Señor de señores, Nabucodonosor había aprendido por fin la lección que necesitan aprender todos los gobernantes, a saber que la verdadera grandeza consiste en ser verdaderamente buenos. Posterior: Estaba ahora cumplido el propósito de Dios, de que el mayor reino del mundo manifestase sus alabanzas.","[""Reconoció a Jehová como el Dios viviente, diciendo: “Ahora yo Nabucodonosor alabo, engrandezco y glorifico al Rey del cielo, porque todas sus obras son verdad, y sus caminos juicio"", ""y humillar puede a los que andan con soberbia.”""]",2,"[{""atomic_fact_id"": ""PR42-P046-P003-S004-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0060"", ""PR42-AUTH-0060-PV01""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P003-S004"", ""semantic_coverage_verified"": false, ""text"": ""Reconoció a Jehová como el Dios viviente, diciendo: “Ahora yo Nabucodonosor alabo, engrandezco y glorifico al Rey del cielo, porque todas sus obras son verdad, y sus caminos juicio""}, {""atomic_fact_id"": ""PR42-P046-P003-S004-F02"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P003-S004"", ""semantic_coverage_verified"": false, ""text"": ""y humillar puede a los que andan con soberbia.”""}]","[""PR42-AUTH-0060"", ""PR42-AUTH-0060-PV01""]",2,"[""principle""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,[],0,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
PR42-P046-P004-S001,Profetas y Reyes,42,"PR42, p. 46, párrafo 4",46,"Estaba ahora cumplido el propósito de Dios, de que el mayor reino del mundo manifestase sus alabanzas.","Anterior: Reconoció a Jehová como el Dios viviente, diciendo: “Ahora yo Nabucodonosor alabo, engrandezco y glorifico al Rey del cielo, porque todas sus obras son verdad, y sus caminos juicio; y humillar puede a los que andan con soberbia.” Posterior: La proclamación pública, en la cual Nabucodonosor reconoció la misericordia, la bondad y la autoridad de Dios, fué el último acto de su vida que registra la historia sagrada.","[""Estaba ahora cumplido el propósito de Dios, de que el mayor reino del mundo manifestase sus alabanzas.""]",1,"[{""atomic_fact_id"": ""PR42-P046-P004-S001-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0061""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P004-S001"", ""semantic_coverage_verified"": false, ""text"": ""Estaba ahora cumplido el propósito de Dios, de que el mayor reino del mundo manifestase sus alabanzas.""}]","[""PR42-AUTH-0061""]",1,"[""cause_consequence""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 1 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,UNIT,[],False,NOT_REQUIRED
PR42-P046-P004-S002,Profetas y Reyes,42,"PR42, p. 46, párrafo 4",46,"La proclamación pública, en la cual Nabucodonosor reconoció la misericordia, la bondad y la autoridad de Dios, fué el último acto de su vida que registra la historia sagrada.","Anterior: Estaba ahora cumplido el propósito de Dios, de que el mayor reino del mundo manifestase sus alabanzas.","[""La proclamación pública, en la cual Nabucodonosor reconoció la misericordia, la bondad y la autoridad de Dios, fué el último acto de su vida que registra la historia sagrada.""]",1,"[{""atomic_fact_id"": ""PR42-P046-P004-S002-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR42-AUTH-0062"", ""PR42-AUTH-0062-PV01"", ""PR42-V11-WAVE-050""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR42-P046-P004-S002"", ""semantic_coverage_verified"": false, ""text"": ""La proclamación pública, en la cual Nabucodonosor reconoció la misericordia, la bondad y la autoridad de Dios, fué el último acto de su vida que registra la historia sagrada.""}]","[""PR42-AUTH-0062"", ""PR42-AUTH-0062-PV01"", ""PR42-V11-WAVE-050""]",3,"[""narrative_order""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 3 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.",[],0,True,,CHAPTER,[],False,NOT_REQUIRED
PR43-P047-P001-S001,Profetas y Reyes,43,"PR43, p. 47, párrafo 1",47,"Hacia el fin de la vida de Daniel, se estaban produciendo grandes cambios en la tierra a la cual, más de sesenta años antes, él y sus compañeros hebreos habían sido llevados cautivos.","Posterior: Nabucodonosor había muerto, y Babilonia, antes “alabada por toda la tierra,” había pasado a ser gobernada por sus sucesores imprudentes; y el resultado era una disolución gradual pero segura.","[""Hacia el fin de la vida de Daniel, se estaban produciendo grandes cambios en la tierra a la cual, más de sesenta años antes, él y sus compañeros hebreos habían sido llevados cautivos.""]",1,"[{""atomic_fact_id"": ""PR43-P047-P001-S001-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR43-V11-PILOT-001"", ""Q-PR43-0026"", ""V13-R2-PR43-P047-P001-S001-F01""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR43-P047-P001-S001"", ""semantic_coverage_verified"": false, ""text"": ""Hacia el fin de la vida de Daniel, se estaban produciendo grandes cambios en la tierra a la cual, más de sesenta años antes, él y sus compañeros hebreos habían sido llevados cautivos.""}]","[""PR43-V11-PILOT-001"", ""Q-PR43-0026"", ""V13-R2-PR43-P047-P001-S001-F01""]",3,"[""factual_recall"", ""narrative_order""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 3 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-PR43-P001-001""]",1,True,,CHAPTER,[],False,NOT_REQUIRED
PR43-P047-P001-S002,Profetas y Reyes,43,"PR43, p. 47, párrafo 1",47,"Nabucodonosor había muerto, y Babilonia, antes “alabada por toda la tierra,” había pasado a ser gobernada por sus sucesores imprudentes; y el resultado era una disolución gradual pero segura.","Anterior: Hacia el fin de la vida de Daniel, se estaban produciendo grandes cambios en la tierra a la cual, más de sesenta años antes, él y sus compañeros hebreos habían sido llevados cautivos. Posterior: Debido a la insensatez y debilidad de Belsasar, nieto de Nabucodonosor, la orgullosa Babilonia iba a caer pronto.","[""Nabucodonosor había muerto, y Babilonia, antes “alabada por toda la tierra,” había pasado a ser gobernada por sus sucesores imprudentes"", ""y el resultado era una disolución gradual pero segura.""]",2,"[{""atomic_fact_id"": ""PR43-P047-P001-S002-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""PR43-P047-P001-S002"", ""semantic_coverage_verified"": false, ""text"": ""Nabucodonosor había muerto, y Babilonia, antes “alabada por toda la tierra,” había pasado a ser gobernada por sus sucesores imprudentes""}, {""atomic_fact_id"": ""PR43-P047-P001-S002-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR43-V11-PILOT-002"", ""Q-PR43-0025"", ""V16-R2-PR43-W4-143""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR43-P047-P001-S002"", ""semantic_coverage_verified"": false, ""text"": ""y el resultado era una disolución gradual pero segura.""}]","[""PR43-V11-PILOT-002"", ""Q-PR43-0025"", ""V16-R2-PR43-W4-143""]",3,"[""cause_consequence"", ""contextual_meaning""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-PR43-P001-002""]",1,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
PR43-P047-P002-S001,Profetas y Reyes,43,"PR43, p. 47, párrafo 2",47,"Debido a la insensatez y debilidad de Belsasar, nieto de Nabucodonosor, la orgullosa Babilonia iba a caer pronto.","Anterior: Nabucodonosor había muerto, y Babilonia, antes “alabada por toda la tierra,” había pasado a ser gobernada por sus sucesores imprudentes; y el resultado era una disolución gradual pero segura. Posterior: Admitido en su juventud a compartir la autoridad real, Belsasar se gloriaba en su poder, y ensalzó su corazón contra el Dios del cielo.","[""Debido a la insensatez y debilidad de Belsasar, nieto de Nabucodonosor, la orgullosa Babilonia iba a caer pronto.""]",1,"[{""atomic_fact_id"": ""PR43-P047-P002-S001-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR43-V11-PILOT-003"", ""Q-PR43-0027"", ""V16-R2-PR43-W4-144""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR43-P047-P002-S001"", ""semantic_coverage_verified"": false, ""text"": ""Debido a la insensatez y debilidad de Belsasar, nieto de Nabucodonosor, la orgullosa Babilonia iba a caer pronto.""}]","[""PR43-V11-PILOT-003"", ""Q-PR43-0027"", ""V16-R2-PR43-W4-144""]",3,"[""cause_consequence"", ""contextual_meaning"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 3 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-PR43-P002-001""]",1,True,,UNIT,[],False,NOT_REQUIRED
PR43-P047-P002-S002,Profetas y Reyes,43,"PR43, p. 47, párrafo 2",47,"Admitido en su juventud a compartir la autoridad real, Belsasar se gloriaba en su poder, y ensalzó su corazón contra el Dios del cielo.","Anterior: Debido a la insensatez y debilidad de Belsasar, nieto de Nabucodonosor, la orgullosa Babilonia iba a caer pronto. Posterior: Muchas habían sido sus oportunidades para conocer la voluntad divina, y para comprender que era su responsabilidad prestarle obediencia.","[""Admitido en su juventud a compartir la autoridad real, Belsasar se gloriaba en su poder, y ensalzó su corazón contra el Dios del cielo.""]",1,"[{""atomic_fact_id"": ""PR43-P047-P002-S002-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR43-V11-PILOT-004"", ""Q-PR43-0001"", ""V14-R2-PR43-C20-001""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR43-P047-P002-S002"", ""semantic_coverage_verified"": false, ""text"": ""Admitido en su juventud a compartir la autoridad real, Belsasar se gloriaba en su poder, y ensalzó su corazón contra el Dios del cielo.""}]","[""PR43-V11-PILOT-004"", ""Q-PR43-0001"", ""V14-R2-PR43-C20-001""]",3,"[""factual_recall"", ""relationship""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 3 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-PR43-P002-002""]",1,True,,UNIT,[],False,NOT_REQUIRED
PR43-P047-P002-S003,Profetas y Reyes,43,"PR43, p. 47, párrafo 2",47,"Muchas habían sido sus oportunidades para conocer la voluntad divina, y para comprender que era su responsabilidad prestarle obediencia.","Anterior: Admitido en su juventud a compartir la autoridad real, Belsasar se gloriaba en su poder, y ensalzó su corazón contra el Dios del cielo. Posterior: Sabía que, por decreto divino, su abuelo había sido desterrado de la sociedad de los hombres; y sabía también de su conversión y curación milagrosa.","[""Muchas habían sido sus oportunidades para conocer la voluntad divina, y para comprender que era su responsabilidad prestarle obediencia.""]",1,"[{""atomic_fact_id"": ""PR43-P047-P002-S003-F01"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR43-V11-PILOT-005"", ""Q-PR43-0028"", ""V16-R2-PR43-W4-145""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR43-P047-P002-S003"", ""semantic_coverage_verified"": false, ""text"": ""Muchas habían sido sus oportunidades para conocer la voluntad divina, y para comprender que era su responsabilidad prestarle obediencia.""}]","[""PR43-V11-PILOT-005"", ""Q-PR43-0028"", ""V16-R2-PR43-W4-145""]",3,"[""cause_consequence"", ""contextual_meaning"", ""principle""]",COVERED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,"Unidad respaldada por la fuente verificada con 3 presentación(es) actual(es) vinculada(s) por source_unit_id. Es evidencia de enlace de fuente, no verificación semántica de la pregunta ni de cada distractor.","[""FACT-PR43-P002-003""]",1,True,,UNIT,[],False,NOT_REQUIRED
PR43-P047-P002-S004,Profetas y Reyes,43,"PR43, p. 47, párrafo 2",47,"Sabía que, por decreto divino, su abuelo había sido desterrado de la sociedad de los hombres; y sabía también de su conversión y curación milagrosa.","Anterior: Muchas habían sido sus oportunidades para conocer la voluntad divina, y para comprender que era su responsabilidad prestarle obediencia. Posterior: Pero Belsasar dejó que el amor por los placeres y la glorificación propia borrasen las lecciones que nunca debiera haber olvidado.","[""Sabía que, por decreto divino, su abuelo había sido desterrado de la sociedad de los hombres"", ""y sabía también de su conversión y curación milagrosa.""]",2,"[{""atomic_fact_id"": ""PR43-P047-P002-S004-F01"", ""coverage_basis"": ""SOURCE_UNIT_ID_LINK_ONLY"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED_MERGED"", ""current_question_ids"": [], ""is_atomic"": true, ""parent_source_unit_id"": ""PR43-P047-P002-S004"", ""semantic_coverage_verified"": false, ""text"": ""Sabía que, por decreto divino, su abuelo había sido desterrado de la sociedad de los hombres""}, {""atomic_fact_id"": ""PR43-P047-P002-S004-F02"", ""coverage_basis"": ""FACT_ID_SUFFIX_AND_SOURCE_UNIT"", ""coverage_scope"": ""ATOMIC_FACT"", ""coverage_status"": ""COVERED"", ""current_question_ids"": [""PR43-V11-PILOT-006"", ""Q-PR43-0029"", ""V16-R2-PR43-W4-146""], ""is_atomic"": true, ""parent_source_unit_id"": ""PR43-P047-P002-S004"", ""semantic_coverage_verified"": false, ""text"": ""y sabía también de su conversión y curación milagrosa.""}]","[""PR43-V11-PILOT-006"", ""Q-PR43-0029"", ""V16-R2-PR43-W4-146""]",3,"[""cause_consequence"", ""contextual_meaning"", ""factual_recall""]",COVERED_MERGED,SOURCE_UNIT_ID_LINK_ONLY,SOURCE_UNIT,False,La unidad padre contiene 2 hechos atómicos expuestos como hijos estables. Las presentaciones se enlazan al source_unit_id padre; ese enlace no constituye verificación semántica por hecho y requiere revisión visual.,"[""FACT-PR43-P002-004""]",1,True,,UNIT,"[""ATOMIC_SPLIT_HEURISTIC""]",True,REVIEW_REQUIRED
